taxon;code_trait;Annee;surfacebalayee;Campagne;depth;Trait;Lat;Lon;biom1km;densite1km;site
Lamellaria perspicua;MEDITS_2015_G301_40;2015;0.0551936;MEDITS;115;G301;42.47033333;3.356583333;18.11804267;18.11804267;GdL
Lamellaria perspicua;MEDITS_2015_G303_45;2015;0.0593121;MEDITS;134;G303;42.83825;4.25625;33.71993236;16.85996618;GdL
Lamellaria perspicua;MEDITS_2016_G203_41;2016;0.0519246;MEDITS;87;G203;42.50935059;3.25069987;38.51738868;19.25869434;GdL
Lamellaria perspicua;MEDITS_2016_G301_69;2016;0.0587979;MEDITS;112.5;G301;42.47669678;3.356699626;17.00741013;17.00741013;GdL
Latreillia elegans;MEDITS_2013_G303_65;2013;0.0612414;MEDITS;133.5;G303;42.8325;4.262;48.98646994;48.98646994;GdL
Latreillia elegans;MEDITS_2014_G303_70;2014;0.0511353;MEDITS;133;G303;42.832;4.26075;19.55596232;19.55596232;GdL
Latreillia elegans;MEDITS_2016_G302_40;2016;0.0548361;MEDITS;112;G302;42.60609945;3.573650106;36.47232389;36.47232389;GdL
Latreillia elegans;MEDITS_2016_G303_51;2016;0.054332;MEDITS;132.5;G303;42.83695068;4.258750153;36.81071928;110.4321578;GdL
Leptometra;MEDITS_2012_G302_29;2012;0.0548016;MEDITS;109.5;G302;42.61466667;3.57125;314771.8315;251817.4652;GdL
Leptometra;MEDITS_2012_G303_86;2012;0.0623338;MEDITS;131;G303;42.83433333;4.26075;2064690.425;2064690.425;GdL
Leptometra;MEDITS_2013_G203_40;2013;0.0546021;MEDITS;86.5;G203;42.50691667;3.2545;38588.25943;38588.25943;GdL
Leptometra;MEDITS_2013_G301_41;2013;0.0512904;MEDITS;110;G301;42.47708333;3.356666667;679698.3451;679698.3451;GdL
Leptometra;MEDITS_2013_G302_43;2013;0.0465462;MEDITS;110;G302;42.61491667;3.571666667;4275472.541;4275472.541;GdL
Leptometra;MEDITS_2013_G303_65;2013;0.0612414;MEDITS;133.5;G303;42.8325;4.262;1809658.172;1262136.398;GdL
Leptometra;MEDITS_2014_G203_44;2014;0.0519486;MEDITS;89;G203;42.509;3.251333333;3557362.47;133709.0894;GdL
Leptometra;MEDITS_2014_G301_43;2014;0.051393;MEDITS;114.5;G301;42.46841667;3.35625;63238.18419;32806.02417;GdL
Leptometra;MEDITS_2014_G302_42;2014;0.0493116;MEDITS;109;G302;42.60891667;3.571583333;1929566.268;1049692.162;GdL
Leptometra;MEDITS_2014_G303_70;2014;0.0511353;MEDITS;133;G303;42.832;4.26075;352985.1199;194444.9333;GdL
Leptometra;MEDITS_2015_G103_71;2015;0.039368;MEDITS;48;G103;42.74566667;3.140416667;76.20402357;279.4147531;GdL
Leptometra;MEDITS_2015_G202_72;2015;0.0422916;MEDITS;85;G202;42.71283333;3.249166667;141.8721448;141.8721448;GdL
Leptometra;MEDITS_2015_G203_41;2015;0.0530523;MEDITS;88.5;G203;42.51041667;3.248416667;1829308.06;769938.3439;GdL
Leptometra;MEDITS_2015_G301_40;2015;0.0551936;MEDITS;115;G301;42.47033333;3.356583333;104178.7454;35022.17648;GdL
Leptometra;MEDITS_2015_G302_37;2015;0.06024;MEDITS;109.5;G302;42.61433333;3.570333333;390504.6481;242330.6773;GdL
Leptometra;MEDITS_2015_G303_45;2015;0.0593121;MEDITS;134;G303;42.83825;4.25625;104852.1297;97585.48424;GdL
Leptometra;MEDITS_2016_G301_69;2016;0.0587979;MEDITS;112.5;G301;42.47669678;3.356699626;884.3853267;1632.711372;GdL
Leptopentacta;MEDITS_2014_G201_64;2014;0.0490544;MEDITS;78;G201;42.59866667;3.201583333;101.9276558;20.38553117;GdL
Leptopentacta;MEDITS_2015_G102_70;2015;0.0433504;MEDITS;41;G102;42.62133333;3.114166667;738.1708127;161.4748653;GdL
Leptopentacta;MEDITS_2016_G203_41;2016;0.0519246;MEDITS;87;G203;42.50935059;3.25069987;2811.769373;77.03477735;GdL
Leptopentacta elongata;MEDITS_2012_G202_43;2012;0.04214;MEDITS;85.5;G202;42.71091667;3.249416667;11343.14191;1447.555766;GdL
Leptopentacta elongata;MEDITS_2013_G102_59;2013;0.0497994;MEDITS;38.5;G102;42.62391667;3.11375;46767.63174;903.6253449;GdL
Leptopentacta elongata;MEDITS_2013_G201_58;2013;0.0480021;MEDITS;75.5;G201;42.59291667;3.19925;3124.863287;437.4808602;GdL
Leptopentacta elongata;MEDITS_2013_G202_61;2013;0.0458708;MEDITS;83.5;G202;42.70991667;3.248416667;24198.40073;3182.852708;GdL
Leptopentacta elongata;MEDITS_2013_G303_65;2013;0.0612414;MEDITS;133.5;G303;42.8325;4.262;195.9458797;48.98646994;GdL
Leptopentacta elongata;MEDITS_2014_G101_67;2014;0.048418;MEDITS;31.5;G101;42.956;3.088416667;1425.089843;330.4556157;GdL
Leptopentacta elongata;MEDITS_2014_G102_63;2014;0.044206;MEDITS;40.5;G102;42.61925;3.113916667;6514.952721;1266.796362;GdL
Leptopentacta elongata;MEDITS_2014_G103_47;2014;0.0623731;MEDITS;48.5;G103;42.74583333;3.140666667;6477.151208;1042.115912;GdL
Leptopentacta elongata;MEDITS_2014_G201_64;2014;0.0490544;MEDITS;78;G201;42.59866667;3.201583333;6319.514661;1141.589745;GdL
Leptopentacta elongata;MEDITS_2014_G202_62;2014;0.0408409;MEDITS;84;G202;42.71825;3.249666667;47085.15238;8643.296303;GdL
Leptopentacta elongata;MEDITS_2014_G303_70;2014;0.0511353;MEDITS;133;G303;42.832;4.26075;352985.1199;194444.9333;GdL
Leptopentacta elongata;MEDITS_2015_G102_70;2015;0.0433504;MEDITS;41;G102;42.62133333;3.114166667;322.9497306;92.27135159;GdL
Leptopentacta elongata;MEDITS_2015_G103_71;2015;0.039368;MEDITS;48;G103;42.74566667;3.140416667;14377.15911;2616.338143;GdL
Leptopentacta elongata;MEDITS_2015_G201_42;2015;0.0538905;MEDITS;79;G201;42.59816667;3.202;2913.314963;612.3528266;GdL
Leptopentacta elongata;MEDITS_2015_G202_72;2015;0.0422916;MEDITS;85;G202;42.71283333;3.249166667;70463.16526;12366.52196;GdL
Leptopentacta elongata;MEDITS_2015_G303_45;2015;0.0593121;MEDITS;134;G303;42.83825;4.25625;910.4381737;219.1795603;GdL
Leptopentacta elongata;MEDITS_2016_G103_75;2016;0.0561078;MEDITS;49;G103;42.7430013;3.140350087;160.4055051;35.6456678;GdL
Leptopentacta elongata;MEDITS_2016_G201_76;2016;0.0599848;MEDITS;78.5;G201;42.5944458;3.201350149;166.7088996;50.01266988;GdL
Leptopentacta elongata;MEDITS_2016_G202_74;2016;0.0577584;MEDITS;85;G202;42.71735026;3.249199931;744.4804565;155.8214909;GdL
Leptopentacta elongata;MEDITS_2016_G301_69;2016;0.0587979;MEDITS;112.5;G301;42.47669678;3.356699626;102.0444608;17.00741013;GdL
Liocarcinus depurator;MEDITS_2012_G102_36;2012;0.044448;MEDITS;40.5;G102;42.61833333;3.113916667;224.9820014;224.9820014;GdL
Liocarcinus depurator;MEDITS_2012_G103_37;2012;0.0537665;MEDITS;48.5;G103;42.74433333;3.140083333;21295.78827;1339.123804;GdL
Liocarcinus depurator;MEDITS_2012_G201_35;2012;0.0486995;MEDITS;78;G201;42.59675;3.20125;9507.284469;472.2841097;GdL
Liocarcinus depurator;MEDITS_2012_G202_43;2012;0.04214;MEDITS;85.5;G202;42.71091667;3.249416667;17014.71286;2657.807309;GdL
Liocarcinus depurator;MEDITS_2012_G301_33;2012;0.0539628;MEDITS;113.5;G301;42.47825;3.356166667;555.9385354;129.7189916;GdL
Liocarcinus depurator;MEDITS_2012_G302_29;2012;0.0548016;MEDITS;109.5;G302;42.61466667;3.57125;492.6863449;91.23821202;GdL
Liocarcinus depurator;MEDITS_2013_G101_53;2013;0.05556;MEDITS;31.5;G101;42.963;3.094916667;29121.67027;1907.847372;GdL
Liocarcinus depurator;MEDITS_2013_G102_59;2013;0.0497994;MEDITS;38.5;G102;42.62391667;3.11375;843.3836552;200.8056322;GdL
Liocarcinus depurator;MEDITS_2013_G103_60;2013;0.0542724;MEDITS;46;G103;42.74675;3.138833333;589.6182959;36.85114349;GdL
Liocarcinus depurator;MEDITS_2014_G101_67;2014;0.048418;MEDITS;31.5;G101;42.956;3.088416667;8963.608575;454.3764716;GdL
Liocarcinus depurator;MEDITS_2014_G102_63;2014;0.044206;MEDITS;40.5;G102;42.61925;3.113916667;1809.709089;180.9709089;GdL
Liocarcinus depurator;MEDITS_2014_G103_47;2014;0.0623731;MEDITS;48.5;G103;42.74583333;3.140666667;3463.031339;336.6836024;GdL
Liocarcinus depurator;MEDITS_2014_G201_64;2014;0.0490544;MEDITS;78;G201;42.59866667;3.201583333;265.0119052;40.77106233;GdL
Liocarcinus depurator;MEDITS_2014_G202_62;2014;0.0408409;MEDITS;84;G202;42.71825;3.249666667;2228.158537;220.3673279;GdL
Liocarcinus depurator;MEDITS_2014_G302_42;2014;0.0493116;MEDITS;109;G302;42.60891667;3.571583333;141.9544286;20.27920408;GdL
Liocarcinus depurator;MEDITS_2015_G101_54;2015;0.0422104;MEDITS;31;G101;42.95091667;3.086416667;8978.829862;521.1985672;GdL
Liocarcinus depurator;MEDITS_2015_G102_70;2015;0.0433504;MEDITS;41;G102;42.62133333;3.114166667;1545.545139;1038.052705;GdL
Liocarcinus depurator;MEDITS_2015_G103_71;2015;0.039368;MEDITS;48;G103;42.74566667;3.140416667;3352.977037;482.6254826;GdL
Liocarcinus depurator;MEDITS_2015_G201_42;2015;0.0538905;MEDITS;79;G201;42.59816667;3.202;835.0265817;185.5614626;GdL
Liocarcinus depurator;MEDITS_2015_G202_72;2015;0.0422916;MEDITS;85;G202;42.71283333;3.249166667;2648.280037;449.2617919;GdL
Liocarcinus depurator;MEDITS_2015_G203_41;2015;0.0530523;MEDITS;88.5;G203;42.51041667;3.248416667;395.8358073;56.54797247;GdL
Liocarcinus depurator;MEDITS_2015_G301_40;2015;0.0551936;MEDITS;115;G301;42.47033333;3.356583333;434.8330241;126.8262987;GdL
Liocarcinus depurator;MEDITS_2015_G302_37;2015;0.06024;MEDITS;109.5;G302;42.61433333;3.570333333;116.2018592;16.6002656;GdL
Liocarcinus depurator;MEDITS_2016_G101_60;2016;0.0491736;MEDITS;31;G101;42.95670166;3.091600037;549.0751135;142.3528072;GdL
Liocarcinus depurator;MEDITS_2016_G102_73;2016;0.0477;MEDITS;40;G102;42.61660156;3.113300069;985.3249476;209.6436059;GdL
Liocarcinus depurator;MEDITS_2016_G103_75;2016;0.0561078;MEDITS;49;G103;42.7430013;3.140350087;1532.763716;196.0511729;GdL
Liocarcinus depurator;MEDITS_2016_G201_76;2016;0.0599848;MEDITS;78.5;G201;42.5944458;3.201350149;300.0760193;33.34177992;GdL
Liocarcinus depurator;MEDITS_2016_G202_74;2016;0.0577584;MEDITS;85;G202;42.71735026;3.249199931;1350.452921;138.5079919;GdL
Liocarcinus depurator;MEDITS_2016_G203_41;2016;0.0519246;MEDITS;87;G203;42.50935059;3.25069987;905.1586339;77.03477735;GdL
Luidia sarsii;MEDITS_2014_G203_44;2014;0.0519486;MEDITS;89;G203;42.509;3.251333333;1886.480098;269.4971568;GdL
Luidia sarsii;MEDITS_2015_G203_41;2015;0.0530523;MEDITS;88.5;G203;42.51041667;3.248416667;207.3425657;18.84932416;GdL
Lytocarpia myriophyllum;MEDITS_2014_G203_44;2014;0.0519486;MEDITS;89;G203;42.509;3.251333333;2694.971568;808.4914704;GdL
Lytocarpia myriophyllum;MEDITS_2014_G301_43;2014;0.051393;MEDITS;114.5;G301;42.46841667;3.35625;233.4948339;77.83161131;GdL
Lytocarpia myriophyllum;MEDITS_2014_G302_42;2014;0.0493116;MEDITS;109;G302;42.60891667;3.571583333;60.83761225;60.83761225;GdL
Lytocarpia myriophyllum;MEDITS_2015_G203_41;2015;0.0530523;MEDITS;88.5;G203;42.51041667;3.248416667;75.39729663;18.84932416;GdL
Lytocarpia myriophyllum;MEDITS_2015_G301_40;2015;0.0551936;MEDITS;115;G301;42.47033333;3.356583333;416.7149814;90.59021336;GdL
Lytocarpia myriophyllum;MEDITS_2015_G302_37;2015;0.06024;MEDITS;109.5;G302;42.61433333;3.570333333;415.0066401;99.60159363;GdL
Lytocarpia myriophyllum;MEDITS_2016_G301_69;2016;0.0587979;MEDITS;112.5;G301;42.47669678;3.356699626;119.0518709;68.02964051;GdL
Lytocarpia myriophyllum;MEDITS_2016_G302_40;2016;0.0548361;MEDITS;112;G302;42.60609945;3.573650106;310.0147531;91.18080972;GdL
Macropipus tuberculatus;MEDITS_2012_G203_34;2012;0.0517131;MEDITS;88.5;G203;42.51291667;3.245666667;6091.299883;618.7987183;GdL
Macropipus tuberculatus;MEDITS_2012_G301_33;2012;0.0539628;MEDITS;113.5;G301;42.47825;3.356166667;463.2821129;37.06256903;GdL
Macropipus tuberculatus;MEDITS_2012_G302_29;2012;0.0548016;MEDITS;109.5;G302;42.61466667;3.57125;5510.788006;291.9622785;GdL
Macropipus tuberculatus;MEDITS_2012_G303_86;2012;0.0623338;MEDITS;131;G303;42.83433333;4.26075;481.2798193;48.12798193;GdL
Macropipus tuberculatus;MEDITS_2013_G302_43;2013;0.0465462;MEDITS;110;G302;42.61491667;3.571666667;14157.97638;1009.749453;GdL
Macropipus tuberculatus;MEDITS_2014_G302_42;2014;0.0493116;MEDITS;109;G302;42.60891667;3.571583333;8213.077653;689.4929388;GdL
Macropipus tuberculatus;MEDITS_2014_G303_70;2014;0.0511353;MEDITS;133;G303;42.832;4.26075;958.2421537;78.22384928;GdL
Macropipus tuberculatus;MEDITS_2015_G301_40;2015;0.0551936;MEDITS;115;G301;42.47033333;3.356583333;543.5412801;36.23608534;GdL
Macropipus tuberculatus;MEDITS_2015_G302_37;2015;0.06024;MEDITS;109.5;G302;42.61433333;3.570333333;4731.075697;315.4050465;GdL
Macropipus tuberculatus;MEDITS_2015_G303_45;2015;0.0593121;MEDITS;134;G303;42.83825;4.25625;842.9983089;67.43986472;GdL
Macropipus tuberculatus;MEDITS_2016_G301_69;2016;0.0587979;MEDITS;112.5;G301;42.47669678;3.356699626;2074.904036;136.059281;GdL
Macropipus tuberculatus;MEDITS_2016_G302_40;2016;0.0548361;MEDITS;112;G302;42.60609945;3.573650106;1641.254575;164.1254575;GdL
Macropipus tuberculatus;MEDITS_2016_G303_51;2016;0.054332;MEDITS;132.5;G303;42.83695068;4.258750153;736.2143856;73.62143856;GdL
Macropodia rostrata;MEDITS_2013_G101_53;2013;0.05556;MEDITS;31.5;G101;42.963;3.094916667;1133.909287;773.938085;GdL
Macropodia tenuirostris;MEDITS_2012_G201_35;2012;0.0486995;MEDITS;78;G201;42.59675;3.20125;349.0795593;123.2045504;GdL
Macropodia tenuirostris;MEDITS_2012_G202_43;2012;0.04214;MEDITS;85.5;G202;42.71091667;3.249416667;71.1912672;71.1912672;GdL
Macropodia tenuirostris;MEDITS_2012_G301_33;2012;0.0539628;MEDITS;113.5;G301;42.47825;3.356166667;37.06256903;37.06256903;GdL
Macropodia tenuirostris;MEDITS_2013_G201_58;2013;0.0480021;MEDITS;75.5;G201;42.59291667;3.19925;979.12383;270.8214849;GdL
Macropodia tenuirostris;MEDITS_2013_G202_61;2013;0.0458708;MEDITS;83.5;G202;42.70991667;3.248416667;741.2122745;109.0018051;GdL
Macropodia tenuirostris;MEDITS_2014_G201_64;2014;0.0490544;MEDITS;78;G201;42.59866667;3.201583333;40.77106233;40.77106233;GdL
Macropodia tenuirostris;MEDITS_2014_G202_62;2014;0.0408409;MEDITS;84;G202;42.71825;3.249666667;97.9410346;97.9410346;GdL
Macropodia tenuirostris;MEDITS_2014_G301_43;2014;0.051393;MEDITS;114.5;G301;42.46841667;3.35625;19.45790283;19.45790283;GdL
Macropodia tenuirostris;MEDITS_2014_G302_42;2014;0.0493116;MEDITS;109;G302;42.60891667;3.571583333;20.27920408;20.27920408;GdL
Macropodia tenuirostris;MEDITS_2015_G202_72;2015;0.0422916;MEDITS;85;G202;42.71283333;3.249166667;709.3607241;354.6803621;GdL
Macropodia tenuirostris;MEDITS_2015_G203_41;2015;0.0530523;MEDITS;88.5;G203;42.51041667;3.248416667;527.7810764;188.4932416;GdL
Macropodia tenuirostris;MEDITS_2015_G301_40;2015;0.0551936;MEDITS;115;G301;42.47033333;3.356583333;108.708256;72.47217069;GdL
Macropodia tenuirostris;MEDITS_2015_G302_37;2015;0.06024;MEDITS;109.5;G302;42.61433333;3.570333333;49.80079681;16.6002656;GdL
Macropodia tenuirostris;MEDITS_2016_G101_60;2016;0.0491736;MEDITS;31;G101;42.95670166;3.091600037;122.0166919;284.7056144;GdL
Macropodia tenuirostris;MEDITS_2016_G201_76;2016;0.0599848;MEDITS;78.5;G201;42.5944458;3.201350149;133.3671197;66.68355984;GdL
Macropodia tenuirostris;MEDITS_2016_G202_74;2016;0.0577584;MEDITS;85;G202;42.71735026;3.249199931;86.56749494;34.62699798;GdL
Macropodia tenuirostris;MEDITS_2016_G203_41;2016;0.0519246;MEDITS;87;G203;42.50935059;3.25069987;96.29347169;57.77608301;GdL
Macropodia tenuirostris;MEDITS_2016_G301_69;2016;0.0587979;MEDITS;112.5;G301;42.47669678;3.356699626;272.1185621;136.059281;GdL
Macropodia tenuirostris;MEDITS_2016_G302_40;2016;0.0548361;MEDITS;112;G302;42.60609945;3.573650106;18.23616194;18.23616194;GdL
Maja crispata;MEDITS_2016_G203_41;2016;0.0519246;MEDITS;87;G203;42.50935059;3.25069987;96.29347169;19.25869434;GdL
Maja squinado;MEDITS_2013_G102_59;2013;0.0497994;MEDITS;38.5;G102;42.62391667;3.11375;1686.76731;20.08056322;GdL
Maja squinado;MEDITS_2014_G202_62;2014;0.0408409;MEDITS;84;G202;42.71825;3.249666667;10626.60225;24.48525865;GdL
Malacostraca;MEDITS_2012_G201_35;2012;0.0486995;MEDITS;78;G201;42.59675;3.20125;41581.53574;20.53409173;GdL
Malacostraca;MEDITS_2013_G202_61;2013;0.0458708;MEDITS;83.5;G202;42.70991667;3.248416667;65.40108304;65.40108304;GdL
Malacostraca;MEDITS_2014_G101_67;2014;0.048418;MEDITS;31.5;G101;42.956;3.088416667;227.1882358;103.2673799;GdL
Malacostraca;MEDITS_2014_G102_63;2014;0.044206;MEDITS;40.5;G102;42.61925;3.113916667;339.3204542;45.24272723;GdL
Malacostraca;MEDITS_2014_G103_47;2014;0.0623731;MEDITS;48.5;G103;42.74583333;3.140666667;336.6836024;16.03255249;GdL
Malacostraca;MEDITS_2014_G302_42;2014;0.0493116;MEDITS;109;G302;42.60891667;3.571583333;40.55840816;40.55840816;GdL
Malacostraca;MEDITS_2015_G101_54;2015;0.0422104;MEDITS;31;G101;42.95091667;3.086416667;1847.885829;544.8894111;GdL
Malacostraca;MEDITS_2015_G102_70;2015;0.0433504;MEDITS;41;G102;42.62133333;3.114166667;69.20351369;23.0678379;GdL
Malacostraca;MEDITS_2016_G101_60;2016;0.0491736;MEDITS;31;G101;42.95670166;3.091600037;549.0751135;427.0584216;GdL
Malacostraca;MEDITS_2016_G102_73;2016;0.0477;MEDITS;40;G102;42.61660156;3.113300069;167.7148847;41.92872117;GdL
Malacostraca;MEDITS_2016_G302_40;2016;0.0548361;MEDITS;112;G302;42.60609945;3.573650106;1112.405879;18.23616194;GdL
Maldanidae;MEDITS_2012_G303_86;2012;0.0623338;MEDITS;131;G303;42.83433333;4.26075;1443.839458;16.04266064;GdL
Maldanidae;MEDITS_2015_G202_72;2015;0.0422916;MEDITS;85;G202;42.71283333;3.249166667;33363.59939;2080.791457;GdL
Maldanidae;MEDITS_2016_G202_74;2016;0.0577584;MEDITS;85;G202;42.71735026;3.249199931;9158.840965;34.62699798;GdL
Marionia blainvillea;MEDITS_2013_G201_58;2013;0.0480021;MEDITS;75.5;G201;42.59291667;3.19925;104.1621096;83.32968766;GdL
Marionia blainvillea;MEDITS_2014_G203_44;2014;0.0519486;MEDITS;89;G203;42.509;3.251333333;2964.468725;538.9943136;GdL
Marionia blainvillea;MEDITS_2015_G201_42;2015;0.0538905;MEDITS;79;G201;42.59816667;3.202;222.6737551;55.66843878;GdL
Marionia blainvillea;MEDITS_2015_G301_40;2015;0.0551936;MEDITS;115;G301;42.47033333;3.356583333;289.8886827;144.9443414;GdL
Marionia blainvillea;MEDITS_2016_G203_41;2016;0.0519246;MEDITS;87;G203;42.50935059;3.25069987;1290.332521;924.4173282;GdL
Medorippe lanata;MEDITS_2012_G101_39;2012;0.0497965;MEDITS;31.5;G101;42.95075;3.08775;7610.976675;602.4519796;GdL
Medorippe lanata;MEDITS_2012_G103_37;2012;0.0537665;MEDITS;48.5;G103;42.74433333;3.140083333;278.9841258;18.59894172;GdL
Medorippe lanata;MEDITS_2012_G201_35;2012;0.0486995;MEDITS;78;G201;42.59675;3.20125;4743.375189;349.0795593;GdL
Medorippe lanata;MEDITS_2012_G202_43;2012;0.04214;MEDITS;85.5;G202;42.71091667;3.249416667;10963.45515;1210.251542;GdL
Medorippe lanata;MEDITS_2013_G101_53;2013;0.05556;MEDITS;31.5;G101;42.963;3.094916667;4193.664507;359.9712023;GdL
Medorippe lanata;MEDITS_2013_G202_61;2013;0.0458708;MEDITS;83.5;G202;42.70991667;3.248416667;1918.431769;392.4064983;GdL
Medorippe lanata;MEDITS_2014_G101_67;2014;0.048418;MEDITS;31.5;G101;42.956;3.088416667;3593.704821;392.4160436;GdL
Medorippe lanata;MEDITS_2014_G102_63;2014;0.044206;MEDITS;40.5;G102;42.61925;3.113916667;791.7477266;90.48545446;GdL
Medorippe lanata;MEDITS_2014_G103_47;2014;0.0623731;MEDITS;48.5;G103;42.74583333;3.140666667;48.09765748;80.16276247;GdL
Medorippe lanata;MEDITS_2014_G201_64;2014;0.0490544;MEDITS;78;G201;42.59866667;3.201583333;81.54212466;20.38553117;GdL
Medorippe lanata;MEDITS_2014_G202_62;2014;0.0408409;MEDITS;84;G202;42.71825;3.249666667;3036.172073;391.7641384;GdL
Medorippe lanata;MEDITS_2015_G102_70;2015;0.0433504;MEDITS;41;G102;42.62133333;3.114166667;11234.03706;1084.188381;GdL
Medorippe lanata;MEDITS_2015_G103_71;2015;0.039368;MEDITS;48;G103;42.74566667;3.140416667;4038.813249;482.6254826;GdL
Medorippe lanata;MEDITS_2015_G201_42;2015;0.0538905;MEDITS;79;G201;42.59816667;3.202;1503.047847;148.4491701;GdL
Medorippe lanata;MEDITS_2015_G202_72;2015;0.0422916;MEDITS;85;G202;42.71283333;3.249166667;20003.97242;1938.919313;GdL
Medorippe lanata;MEDITS_2015_G203_41;2015;0.0530523;MEDITS;88.5;G203;42.51041667;3.248416667;433.5344556;37.69864831;GdL
Medorippe lanata;MEDITS_2015_G301_40;2015;0.0551936;MEDITS;115;G301;42.47033333;3.356583333;199.2984694;36.23608534;GdL
Medorippe lanata;MEDITS_2016_G101_60;2016;0.0491736;MEDITS;31;G101;42.95670166;3.091600037;1525.208649;284.7056144;GdL
Medorippe lanata;MEDITS_2016_G102_73;2016;0.0477;MEDITS;40;G102;42.61660156;3.113300069;419.2872117;41.92872117;GdL
Medorippe lanata;MEDITS_2016_G201_76;2016;0.0599848;MEDITS;78.5;G201;42.5944458;3.201350149;216.7215695;16.67088996;GdL
Medorippe lanata;MEDITS_2016_G202_74;2016;0.0577584;MEDITS;85;G202;42.71735026;3.249199931;484.7779717;51.94049697;GdL
Microcosmus;MEDITS_2012_G102_36;2012;0.044448;MEDITS;40.5;G102;42.61833333;3.113916667;14466.34269;67.49460043;GdL
Microcosmus;MEDITS_2012_G203_34;2012;0.0517131;MEDITS;88.5;G203;42.51291667;3.245666667;48730.39907;618.7987183;GdL
Microcosmus;MEDITS_2013_G102_59;2013;0.0497994;MEDITS;38.5;G102;42.62391667;3.11375;37871.94223;321.2890115;GdL
Microcosmus;MEDITS_2014_G101_67;2014;0.048418;MEDITS;31.5;G101;42.956;3.088416667;7352.637449;61.96042794;GdL
Microcosmus;MEDITS_2014_G103_47;2014;0.0623731;MEDITS;48.5;G103;42.74583333;3.140666667;7695.625197;64.13020998;GdL
Microcosmus;MEDITS_2014_G203_44;2014;0.0519486;MEDITS;89;G203;42.509;3.251333333;33417.64744;269.4971568;GdL
Microcosmus;MEDITS_2014_G301_43;2014;0.051393;MEDITS;114.5;G301;42.46841667;3.35625;447.531765;19.45790283;GdL
Microcosmus;MEDITS_2014_G302_42;2014;0.0493116;MEDITS;109;G302;42.60891667;3.571583333;1845.407571;20.27920408;GdL
Microcosmus;MEDITS_2015_G102_70;2015;0.0433504;MEDITS;41;G102;42.62133333;3.114166667;8442.828671;46.1356758;GdL
Microcosmus;MEDITS_2015_G103_71;2015;0.039368;MEDITS;48;G103;42.74566667;3.140416667;5232.676285;50.80268238;GdL
Microcosmus;MEDITS_2016_G102_73;2016;0.0477;MEDITS;40;G102;42.61660156;3.113300069;4570.230608;20.96436059;GdL
Microcosmus;MEDITS_2016_G301_69;2016;0.0587979;MEDITS;112.5;G301;42.47669678;3.356699626;1326.57799;17.00741013;GdL
Mimachlamys varia;MEDITS_2012_G301_33;2012;0.0539628;MEDITS;113.5;G301;42.47825;3.356166667;37.06256903;18.53128451;GdL
Mimachlamys varia;MEDITS_2014_G101_67;2014;0.048418;MEDITS;31.5;G101;42.956;3.088416667;82.61390392;82.61390392;GdL
Mimachlamys varia;MEDITS_2015_G101_54;2015;0.0422104;MEDITS;31;G101;42.95091667;3.086416667;7912.741884;260.5992836;GdL
Mimachlamys varia;MEDITS_2015_G203_41;2015;0.0530523;MEDITS;88.5;G203;42.51041667;3.248416667;37.69864831;18.84932416;GdL
Molgula;MEDITS_2013_G102_59;2013;0.0497994;MEDITS;38.5;G102;42.62391667;3.11375;3584621.501;219480.556;GdL
Molgula;MEDITS_2013_G103_60;2013;0.0542724;MEDITS;46;G103;42.74675;3.138833333;68911.63833;4311.583788;GdL
Molgula;MEDITS_2013_G202_61;2013;0.0458708;MEDITS;83.5;G202;42.70991667;3.248416667;3052.050542;174.4028881;GdL
Molgula;MEDITS_2015_G103_71;2015;0.039368;MEDITS;48;G103;42.74566667;3.140416667;5969.31518;101.6053648;GdL
Molgula;MEDITS_2016_G101_60;2016;0.0491736;MEDITS;31;G101;42.95670166;3.091600037;21759.64339;2643.694991;GdL
Molgula;MEDITS_2016_G102_73;2016;0.0477;MEDITS;40;G102;42.61660156;3.113300069;34675.05241;1865.828092;GdL
Molgula;MEDITS_2016_G103_75;2016;0.0561078;MEDITS;49;G103;42.7430013;3.140350087;605.9763527;178.228339;GdL
Molgula;MEDITS_2016_G201_76;2016;0.0599848;MEDITS;78.5;G201;42.5944458;3.201350149;166.7088996;33.34177992;GdL
Molgula;MEDITS_2016_G202_74;2016;0.0577584;MEDITS;85;G202;42.71735026;3.249199931;34.62699798;17.31349899;GdL
Molgula;MEDITS_2016_G203_41;2016;0.0519246;MEDITS;87;G203;42.50935059;3.25069987;6432.403909;96.29347169;GdL
Mollusca;MEDITS_2012_G101_39;2012;0.0497965;MEDITS;31.5;G101;42.95075;3.08775;2530.298314;120.4903959;GdL
Mollusca;MEDITS_2012_G102_36;2012;0.044448;MEDITS;40.5;G102;42.61833333;3.113916667;5197.084233;2744.780418;GdL
Mollusca;MEDITS_2012_G103_37;2012;0.0537665;MEDITS;48.5;G103;42.74433333;3.140083333;3329.210568;669.5619019;GdL
Mollusca;MEDITS_2013_G101_53;2013;0.05556;MEDITS;31.5;G101;42.963;3.094916667;1133.909287;773.938085;GdL
Mollusca;MEDITS_2013_G102_59;2013;0.0497994;MEDITS;38.5;G102;42.62391667;3.11375;1325.317172;20.08056322;GdL
Mollusca;MEDITS_2013_G103_60;2013;0.0542724;MEDITS;46;G103;42.74675;3.138833333;1437.194596;36.85114349;GdL
